"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"IrpinModel.nlogo"
"Vary Site-Selection Artillery Active Waves"
"04/12/2025 19:56:18:235 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","459","0","624"
"[run number]","turn-on-artillery?","turn-on-stop-conditions?","spacing-mode","site-selection-mode","wave-pause","wave-duration","[step]","battle-outcome","total-infantry-crossed","total-infantry-casualties / 10","total-infantry-used","ticks"
"1262","true","true","Waves","09 Shortest Bridges","70","110","1960","Victory","4500","3280","6390","1960"
"1251","true","true","Waves","09 Shortest Bridges","60","210","2160","Retreat","3800","4530","7700","2160"
"1270","true","true","Waves","09 Shortest Bridges","70","190","1444","Victory","4500","2710","5800","1444"
"1276","true","true","Waves","09 Shortest Bridges","70","250","866","Victory","4500","1430","5310","866"
"1273","true","true","Waves","09 Shortest Bridges","70","220","1310","Victory","4500","2510","6440","1310"
"1265","true","true","Waves","09 Shortest Bridges","70","140","2453","Victory","4500","4480","7530","2453"
"1286","true","true","Waves","09 Shortest Bridges","80","140","1468","Victory","4700","2540","5810","1468"
"1274","true","true","Waves","09 Shortest Bridges","70","230","1410","Victory","4500","2660","5740","1410"
"1261","true","true","Waves","09 Shortest Bridges","70","100","2720","Retreat","0","4510","7210","2720"
"1287","true","true","Waves","09 Shortest Bridges","80","150","629","Victory","4700","930","4300","629"
"1277","true","true","Waves","09 Shortest Bridges","70","260","1212","Victory","4500","2250","6010","1212"
"1269","true","true","Waves","09 Shortest Bridges","70","180","2460","Retreat","3900","4550","7550","2460"
"1278","true","true","Waves","09 Shortest Bridges","70","270","1291","Victory","4500","2590","5780","1291"
"1281","true","true","Waves","09 Shortest Bridges","70","300","1258","Victory","4500","2420","5770","1258"
"1291","true","true","Waves","09 Shortest Bridges","80","190","445","Victory","4600","740","3790","445"
"1268","true","true","Waves","09 Shortest Bridges","70","170","2480","Retreat","4100","4520","7690","2480"
"1288","true","true","Waves","09 Shortest Bridges","80","160","1105","Victory","4600","1840","5580","1105"
"1294","true","true","Waves","09 Shortest Bridges","80","220","572","Victory","4500","1060","4410","572"
"1296","true","true","Waves","09 Shortest Bridges","80","240","481","Victory","4500","940","4180","481"
"1298","true","true","Waves","09 Shortest Bridges","80","260","495","Victory","4600","770","4110","495"
"1272","true","true","Waves","09 Shortest Bridges","70","210","2108","Victory","4600","4300","7550","2108"
"1302","true","true","Waves","09 Shortest Bridges","80","300","525","Victory","4500","860","4300","525"
"1284","true","true","Waves","09 Shortest Bridges","80","120","2148","Victory","4500","3290","6640","2148"
"1285","true","true","Waves","09 Shortest Bridges","80","130","2048","Victory","4500","3170","6490","2048"
"1297","true","true","Waves","09 Shortest Bridges","80","250","896","Victory","4600","1730","5360","896"
"1289","true","true","Waves","09 Shortest Bridges","80","170","1436","Victory","4500","2600","6200","1436"
"1292","true","true","Waves","09 Shortest Bridges","80","200","1301","Victory","4500","2270","5680","1301"
"1283","true","true","Waves","09 Shortest Bridges","80","110","2054","Victory","4700","2870","6690","2054"
"1290","true","true","Waves","09 Shortest Bridges","80","180","2500","Retreat","3800","4550","7590","2500"
"1293","true","true","Waves","09 Shortest Bridges","80","210","1363","Victory","4500","2580","5930","1363"
"1307","true","true","Waves","09 Shortest Bridges","90","140","606","Victory","4500","840","4180","606"
"1295","true","true","Waves","09 Shortest Bridges","80","230","1716","Victory","4500","3510","6430","1716"
"1313","true","true","Waves","09 Shortest Bridges","90","200","465","Victory","4500","670","3830","465"
"1309","true","true","Waves","09 Shortest Bridges","90","160","889","Victory","4500","1570","5400","889"
"1312","true","true","Waves","09 Shortest Bridges","90","190","1274","Victory","4600","2040","5300","1274"
"1282","true","true","Waves","09 Shortest Bridges","80","100","3040","Retreat","0","4510","7380","3040"
"1318","true","true","Waves","09 Shortest Bridges","90","250","215","Victory","4700","170","2290","215"
"1299","true","true","Waves","09 Shortest Bridges","80","270","1970","Victory","4500","3770","6910","1970"
"1300","true","true","Waves","09 Shortest Bridges","80","280","2039","Victory","4600","4260","7450","2039"
"1308","true","true","Waves","09 Shortest Bridges","90","150","1357","Victory","4600","2010","5490","1357"
"1304","true","true","Waves","09 Shortest Bridges","90","110","1740","Victory","4600","2690","5710","1740"
"1320","true","true","Waves","09 Shortest Bridges","90","270","890","Victory","4700","1580","5130","890"
"1311","true","true","Waves","09 Shortest Bridges","90","180","1238","Victory","4500","2130","6010","1238"
"1310","true","true","Waves","09 Shortest Bridges","90","170","1449","Victory","4600","2250","6010","1449"
"1314","true","true","Waves","09 Shortest Bridges","90","210","1075","Victory","4500","1960","5840","1075"
"1319","true","true","Waves","09 Shortest Bridges","90","260","852","Victory","4700","1270","5130","852"
"1326","true","true","Waves","10 Shortest Bridges","30","120","253","Victory","4500","270","2350","253"
"1315","true","true","Waves","09 Shortest Bridges","90","220","1388","Victory","4600","2410","5680","1388"
"1306","true","true","Waves","09 Shortest Bridges","90","130","1919","Victory","4500","2950","6520","1919"
"1325","true","true","Waves","10 Shortest Bridges","30","110","746","Victory","4700","1460","5320","746"
"1331","true","true","Waves","10 Shortest Bridges","30","170","180","Victory","4500","190","1770","180"
"1334","true","true","Waves","10 Shortest Bridges","30","200","180","Victory","4700","190","1890","180"
"1301","true","true","Waves","09 Shortest Bridges","80","290","2320","Retreat","3700","4560","7630","2320"
"1333","true","true","Waves","10 Shortest Bridges","30","190","439","Victory","4700","890","3980","439"
"1317","true","true","Waves","09 Shortest Bridges","90","240","1487","Victory","4700","2700","6160","1487"
"1328","true","true","Waves","10 Shortest Bridges","30","140","665","Victory","4500","1400","5070","665"
"1329","true","true","Waves","10 Shortest Bridges","30","150","880","Victory","4700","2040","5640","880"
"1321","true","true","Waves","09 Shortest Bridges","90","280","1380","Victory","4700","2840","6180","1380"
"1323","true","true","Waves","09 Shortest Bridges","90","300","1337","Victory","4500","2450","6060","1337"
"1305","true","true","Waves","09 Shortest Bridges","90","120","2450","Victory","4500","3670","7260","2450"
"1303","true","true","Waves","09 Shortest Bridges","90","100","3398","Victory","4500","4420","7480","3398"
"1339","true","true","Waves","10 Shortest Bridges","30","250","442","Victory","4500","870","4390","442"
"1337","true","true","Waves","10 Shortest Bridges","30","230","1182","Victory","4700","2630","6170","1182"
"1322","true","true","Waves","09 Shortest Bridges","90","290","1781","Victory","4500","3580","6350","1781"
"1344","true","true","Waves","10 Shortest Bridges","30","300","282","Victory","4700","520","2950","282"
"1341","true","true","Waves","10 Shortest Bridges","30","270","473","Victory","4500","810","4530","473"
"1346","true","true","Waves","10 Shortest Bridges","40","110","566","Victory","4500","960","4520","566"
"1348","true","true","Waves","10 Shortest Bridges","40","130","177","Victory","4600","110","1430","177"
"1316","true","true","Waves","09 Shortest Bridges","90","230","2074","Victory","4500","3760","7090","2074"
"1350","true","true","Waves","10 Shortest Bridges","40","150","356","Victory","4500","640","3130","356"
"1342","true","true","Waves","10 Shortest Bridges","30","280","591","Victory","4600","1180","5230","591"
"1352","true","true","Waves","10 Shortest Bridges","40","170","172","Victory","4700","140","1780","172"
"1343","true","true","Waves","10 Shortest Bridges","30","290","617","Victory","4500","1210","4970","617"
"1335","true","true","Waves","10 Shortest Bridges","30","210","1434","Victory","4500","3360","6760","1434"
"1357","true","true","Waves","10 Shortest Bridges","40","220","175","Victory","4500","70","1850","175"
"1353","true","true","Waves","10 Shortest Bridges","40","180","605","Victory","4600","1190","4960","605"
"1324","true","true","Waves","10 Shortest Bridges","30","100","1807","Victory","4500","4470","7560","1807"
"1351","true","true","Waves","10 Shortest Bridges","40","160","551","Victory","4600","920","4650","551"
"1327","true","true","Waves","10 Shortest Bridges","30","130","1900","Retreat","2600","4510","7800","1900"
"1361","true","true","Waves","10 Shortest Bridges","40","260","255","Victory","4500","320","2710","255"
"1332","true","true","Waves","10 Shortest Bridges","30","180","1940","Retreat","4400","4530","7570","1940"
"1355","true","true","Waves","10 Shortest Bridges","40","200","658","Victory","4600","1240","5160","658"
"1359","true","true","Waves","10 Shortest Bridges","40","240","792","Victory","4600","1650","5460","792"
"1362","true","true","Waves","10 Shortest Bridges","40","270","289","Victory","4700","360","2780","289"
"1349","true","true","Waves","10 Shortest Bridges","40","140","1036","Victory","4500","2180","5890","1036"
"1336","true","true","Waves","10 Shortest Bridges","30","220","1768","Victory","4500","4230","7780","1768"
"1330","true","true","Waves","10 Shortest Bridges","30","160","1960","Retreat","4000","4550","8270","1960"
"1366","true","true","Waves","10 Shortest Bridges","50","100","601","Victory","4600","1150","4230","601"
"1347","true","true","Waves","10 Shortest Bridges","40","120","1747","Victory","4600","3950","7100","1747"
"1338","true","true","Waves","10 Shortest Bridges","30","240","1960","Retreat","4400","4510","8210","1960"
"1356","true","true","Waves","10 Shortest Bridges","40","210","1157","Victory","4600","2250","5950","1157"
"1367","true","true","Waves","10 Shortest Bridges","50","110","795","Victory","4500","1430","5110","795"
"1371","true","true","Waves","10 Shortest Bridges","50","150","935","Victory","4700","1780","5660","935"
"1340","true","true","Waves","10 Shortest Bridges","30","260","1940","Retreat","3600","4520","7750","1940"
"1376","true","true","Waves","10 Shortest Bridges","50","200","176","Victory","4500","140","1910","176"
"1375","true","true","Waves","10 Shortest Bridges","50","190","419","Victory","4500","680","3890","419"
"1363","true","true","Waves","10 Shortest Bridges","40","280","1223","Victory","4500","2740","6260","1223"
"1364","true","true","Waves","10 Shortest Bridges","40","290","1135","Victory","4500","2590","6250","1135"
"1345","true","true","Waves","10 Shortest Bridges","40","100","1980","Retreat","4300","4540","7830","1980"
"1377","true","true","Waves","10 Shortest Bridges","50","210","421","Victory","4500","760","3880","421"
"1354","true","true","Waves","10 Shortest Bridges","40","190","1796","Victory","4600","3950","7350","1796"
"1360","true","true","Waves","10 Shortest Bridges","40","250","1398","Victory","4500","3160","6210","1398"
"1380","true","true","Waves","10 Shortest Bridges","50","240","180","Victory","4500","140","1880","180"
"1358","true","true","Waves","10 Shortest Bridges","40","230","2028","Victory","4500","4430","7860","2028"
"1381","true","true","Waves","10 Shortest Bridges","50","250","600","Victory","4700","1210","4750","600"
"1386","true","true","Waves","10 Shortest Bridges","50","300","524","Victory","4700","960","4680","524"
"1373","true","true","Waves","10 Shortest Bridges","50","170","1240","Victory","4600","2660","6520","1240"
"1372","true","true","Waves","10 Shortest Bridges","50","160","1614","Victory","4500","3040","6580","1614"
"1378","true","true","Waves","10 Shortest Bridges","50","220","1960","Retreat","3300","4530","7880","1960"
"1369","true","true","Waves","10 Shortest Bridges","50","130","1765","Victory","4600","3600","7120","1765"
"1379","true","true","Waves","10 Shortest Bridges","50","230","1011","Victory","4500","2240","5620","1011"
"1385","true","true","Waves","10 Shortest Bridges","50","290","862","Victory","4500","1960","5620","862"
"1368","true","true","Waves","10 Shortest Bridges","50","120","2060","Retreat","4000","4530","7850","2060"
"1365","true","true","Waves","10 Shortest Bridges","40","300","1940","Retreat","3700","4600","7750","1940"
"1391","true","true","Waves","10 Shortest Bridges","60","140","771","Victory","4500","1310","5130","771"
"1397","true","true","Waves","10 Shortest Bridges","60","200","179","Victory","4500","190","1880","179"
"1382","true","true","Waves","10 Shortest Bridges","50","260","1469","Victory","4500","3190","6770","1469"
"1384","true","true","Waves","10 Shortest Bridges","50","280","1561","Victory","4500","3470","6950","1561"
"1393","true","true","Waves","10 Shortest Bridges","60","160","799","Victory","4500","1560","5220","799"
"1370","true","true","Waves","10 Shortest Bridges","50","140","2100","Retreat","1200","4570","7930","2100"
"1401","true","true","Waves","10 Shortest Bridges","60","240","178","Victory","4500","150","1910","178"
"1374","true","true","Waves","10 Shortest Bridges","50","180","1995","Victory","4500","3970","7260","1995"
"1388","true","true","Waves","10 Shortest Bridges","60","110","1525","Victory","4700","2840","6410","1525"
"1405","true","true","Waves","10 Shortest Bridges","60","280","179","Victory","4500","200","1920","179"
"1392","true","true","Waves","10 Shortest Bridges","60","150","2220","Retreat","3700","4510","7720","2220"
"1407","true","true","Waves","10 Shortest Bridges","60","300","176","Victory","4600","140","1860","176"
"1383","true","true","Waves","10 Shortest Bridges","50","270","2060","Retreat","3000","4540","8050","2060"
"1406","true","true","Waves","10 Shortest Bridges","60","290","523","Victory","4700","1020","4600","523"
