x_runNumber_,turn_on_artillery_,turn_on_stop_conditions_,spacing_mode,site_selection_mode,wave_pause,wave_duration,x_step_,battle_outcome,total_infantry_crossed,total_infantry_casualties_10,total_infantry_used,total_pontoons_used,ticks
3250,true,true,Waves,07 Shortest Bridges,70,166,2759,Victory,4500,4410,7030,17260,2759
3247,true,true,Waves,07 Shortest Bridges,70,166,2640,Retreat,3600,4510,6890,16330,2640
3249,true,true,Waves,07 Shortest Bridges,70,166,2560,Retreat,4100,4510,6820,15820,2560
3260,true,true,Waves,07 Shortest Bridges,70,200,1236,Victory,4700,2210,5170,8260,1236
3263,true,true,Waves,07 Shortest Bridges,70,233,1058,Victory,4700,1740,5000,7350,1058
3268,true,true,Waves,07 Shortest Bridges,70,233,442,Victory,4500,750,3930,3250,442
3266,true,true,Waves,07 Shortest Bridges,70,233,472,Victory,4500,880,4150,3480,472
3271,true,true,Waves,07 Shortest Bridges,70,266,169,Victory,4600,140,1770,1480,169
3253,true,true,Waves,07 Shortest Bridges,70,200,2332,Victory,4600,4190,7040,15370,2332
3261,true,true,Waves,07 Shortest Bridges,70,233,1655,Victory,4600,2990,6150,11270,1655
3257,true,true,Waves,07 Shortest Bridges,70,200,2380,Retreat,600,4550,6940,15590,2380
3272,true,true,Waves,07 Shortest Bridges,70,266,1176,Victory,4700,2230,5300,8460,1176
3259,true,true,Waves,07 Shortest Bridges,70,200,2380,Retreat,1800,4520,6830,15580,2380
3278,true,true,Waves,07 Shortest Bridges,70,266,837,Victory,4700,1300,4710,6010,837
3267,true,true,Waves,07 Shortest Bridges,70,233,1732,Victory,4500,2910,6070,11980,1732
3264,true,true,Waves,07 Shortest Bridges,70,233,2300,Retreat,2900,4550,6920,15720,2300
3269,true,true,Waves,07 Shortest Bridges,70,233,1680,Victory,4600,3080,5980,11500,1680
3277,true,true,Waves,07 Shortest Bridges,70,266,1151,Victory,4500,1930,5010,8120,1151
3273,true,true,Waves,07 Shortest Bridges,70,266,2260,Retreat,2900,4550,6990,16000,2260
3284,true,true,Waves,07 Shortest Bridges,70,300,506,Victory,4500,850,4100,3810,506
3274,true,true,Waves,07 Shortest Bridges,70,266,2240,Retreat,3300,4560,6960,15750,2240
3270,true,true,Waves,07 Shortest Bridges,70,233,2220,Retreat,1300,4520,6860,15050,2220
3279,true,true,Waves,07 Shortest Bridges,70,266,1156,Victory,4500,2120,5290,8200,1156
3275,true,true,Waves,07 Shortest Bridges,70,266,2260,Retreat,4200,4530,6980,15960,2260
3276,true,true,Waves,07 Shortest Bridges,70,266,2320,Retreat,2300,4560,7060,16180,2320
3283,true,true,Waves,07 Shortest Bridges,70,300,1328,Victory,4500,2210,5330,9650,1328
3281,true,true,Waves,07 Shortest Bridges,70,300,1633,Victory,4600,2990,5720,11670,1633
3286,true,true,Waves,07 Shortest Bridges,70,300,1409,Victory,4600,2780,5830,10410,1409
3280,true,true,Waves,07 Shortest Bridges,70,266,2300,Retreat,2500,4510,7010,16190,2300
3282,true,true,Waves,07 Shortest Bridges,70,300,2160,Retreat,2900,4510,7200,15570,2160
3285,true,true,Waves,07 Shortest Bridges,70,300,2360,Retreat,4300,4540,7420,16800,2360
3288,true,true,Waves,07 Shortest Bridges,70,300,2360,Retreat,2400,4530,7390,16820,2360
3296,true,true,Waves,07 Shortest Bridges,80,100,1038,Victory,4600,1170,4800,5240,1038
3289,true,true,Waves,07 Shortest Bridges,70,300,2120,Retreat,3300,4510,7090,15240,2120
3287,true,true,Waves,07 Shortest Bridges,70,300,2340,Retreat,1900,4520,7070,16630,2340
3297,true,true,Waves,07 Shortest Bridges,80,100,869,Victory,4700,1130,4520,4400,869
3290,true,true,Waves,07 Shortest Bridges,70,300,2100,Retreat,400,4560,7030,15110,2100
3302,true,true,Waves,07 Shortest Bridges,80,133,350,Victory,4500,410,2820,2320,350
3299,true,true,Waves,07 Shortest Bridges,80,100,1049,Victory,4600,1300,4760,5270,1049
3291,true,true,Waves,07 Shortest Bridges,80,100,2654,Victory,4500,3500,6580,13150,2654
3295,true,true,Waves,07 Shortest Bridges,80,100,2306,Victory,4700,2830,5610,11380,2306
3301,true,true,Waves,07 Shortest Bridges,80,133,801,Victory,4500,1110,4490,4670,801
3304,true,true,Waves,07 Shortest Bridges,80,133,773,Victory,4500,1050,4640,4690,773
3307,true,true,Waves,07 Shortest Bridges,80,133,556,Victory,4500,720,4040,3500,556
3292,true,true,Waves,07 Shortest Bridges,80,100,3011,Victory,4500,3610,6580,14870,3011
3310,true,true,Waves,07 Shortest Bridges,80,133,560,Victory,4500,750,3980,3540,560
3298,true,true,Waves,07 Shortest Bridges,80,100,1934,Victory,4500,2130,5620,9640,1934
3308,true,true,Waves,07 Shortest Bridges,80,133,1198,Victory,4600,1730,4910,6950,1198
3306,true,true,Waves,07 Shortest Bridges,80,133,1417,Victory,4600,1980,5350,8120,1417
3293,true,true,Waves,07 Shortest Bridges,80,100,3520,Retreat,3900,4540,7130,17380,3520
3309,true,true,Waves,07 Shortest Bridges,80,133,1425,Victory,4700,1940,5560,8040,1425
3315,true,true,Waves,07 Shortest Bridges,80,166,875,Victory,4600,1420,4700,5480,875
3314,true,true,Waves,07 Shortest Bridges,80,166,896,Victory,4500,1300,4750,5740,896
3294,true,true,Waves,07 Shortest Bridges,80,100,3540,Retreat,4100,4520,7390,17560,3540
3300,true,true,Waves,07 Shortest Bridges,80,100,2474,Victory,4700,2920,5900,12380,2474
3305,true,true,Waves,07 Shortest Bridges,80,133,2478,Victory,4600,3320,6480,13870,2478
3320,true,true,Waves,07 Shortest Bridges,80,166,700,Victory,4500,1130,4330,4360,700
3312,true,true,Waves,07 Shortest Bridges,80,166,1866,Victory,4500,3090,5710,11350,1866
3311,true,true,Waves,07 Shortest Bridges,80,166,1860,Victory,4600,2880,5900,11290,1860
3324,true,true,Waves,07 Shortest Bridges,80,200,166,Victory,4600,150,1730,1440,166
3316,true,true,Waves,07 Shortest Bridges,80,166,1618,Victory,4500,2510,5690,9880,1618
3303,true,true,Waves,07 Shortest Bridges,80,133,3080,Retreat,3500,4570,7360,17050,3080
3326,true,true,Waves,07 Shortest Bridges,80,200,808,Victory,4500,1400,4710,5180,808
3313,true,true,Waves,07 Shortest Bridges,80,166,2607,Victory,4500,4180,6930,15720,2607
3318,true,true,Waves,07 Shortest Bridges,80,166,1865,Victory,4700,3030,5990,11440,1865
3322,true,true,Waves,07 Shortest Bridges,80,200,1535,Victory,4500,2590,5630,9860,1535
3328,true,true,Waves,07 Shortest Bridges,80,200,1009,Victory,4700,1760,4820,6640,1009
3323,true,true,Waves,07 Shortest Bridges,80,200,1261,Victory,4700,2300,5140,8140,1261
3334,true,true,Waves,07 Shortest Bridges,80,233,163,Victory,4500,130,1770,1440,163
3321,true,true,Waves,07 Shortest Bridges,80,200,1817,Victory,4500,3200,6400,11600,1817
3329,true,true,Waves,07 Shortest Bridges,80,200,1027,Victory,4500,1590,4820,6720,1027
3319,true,true,Waves,07 Shortest Bridges,80,166,2620,Retreat,2500,4550,7250,15890,2620
3327,true,true,Waves,07 Shortest Bridges,80,200,1556,Victory,4700,2630,5420,10020,1556
3317,true,true,Waves,07 Shortest Bridges,80,166,2837,Victory,4700,4480,7310,17050,2837
3332,true,true,Waves,07 Shortest Bridges,80,233,1097,Victory,4500,2100,5370,7410,1097
3337,true,true,Waves,07 Shortest Bridges,80,233,1088,Victory,4500,1750,4970,7370,1088
3333,true,true,Waves,07 Shortest Bridges,80,233,1408,Victory,4500,2470,5300,9440,1408
3338,true,true,Waves,07 Shortest Bridges,80,233,1080,Victory,4500,1910,4920,7310,1080
3325,true,true,Waves,07 Shortest Bridges,80,200,2600,Retreat,1700,4540,7280,16410,2600
3330,true,true,Waves,07 Shortest Bridges,80,200,1814,Victory,4600,2760,5500,11660,1814
3345,true,true,Waves,07 Shortest Bridges,80,266,648,Victory,4700,1250,4580,4610,648
3335,true,true,Waves,07 Shortest Bridges,80,233,2064,Victory,4500,3680,6520,13710,2064
3336,true,true,Waves,07 Shortest Bridges,80,233,2330,Victory,4700,4120,6950,15290,2330
3346,true,true,Waves,07 Shortest Bridges,80,266,859,Victory,4500,1620,4830,6040,859
3331,true,true,Waves,07 Shortest Bridges,80,233,2320,Retreat,1100,4560,6950,15220,2320
3339,true,true,Waves,07 Shortest Bridges,80,233,2660,Retreat,2100,4560,7000,17590,2660
3340,true,true,Waves,07 Shortest Bridges,80,233,2013,Victory,4700,3610,6560,13290,2013
3341,true,true,Waves,07 Shortest Bridges,80,266,1889,Victory,4700,3420,5990,12810,1889
3353,true,true,Waves,07 Shortest Bridges,80,300,552,Victory,4500,950,4410,4100,552
3352,true,true,Waves,07 Shortest Bridges,80,300,919,Victory,4700,1730,5180,6560,919
3356,true,true,Waves,07 Shortest Bridges,80,300,518,Victory,4700,820,4150,3800,518
3342,true,true,Waves,07 Shortest Bridges,80,266,2360,Retreat,3500,4520,6880,16050,2360
3343,true,true,Waves,07 Shortest Bridges,80,266,2280,Retreat,4100,4520,6810,15610,2280
3347,true,true,Waves,07 Shortest Bridges,80,266,2360,Retreat,2200,4540,7140,16110,2360
3344,true,true,Waves,07 Shortest Bridges,80,266,2300,Retreat,3100,4580,6910,15850,2300
3355,true,true,Waves,07 Shortest Bridges,80,300,1478,Victory,4500,2880,5920,10370,1478
3350,true,true,Waves,07 Shortest Bridges,80,266,2360,Retreat,3200,4510,6780,16060,2360
3348,true,true,Waves,07 Shortest Bridges,80,266,2320,Retreat,2500,4510,7160,15940,2320
3351,true,true,Waves,07 Shortest Bridges,80,300,2240,Retreat,1400,4570,7030,15550,2240
3349,true,true,Waves,07 Shortest Bridges,80,266,2340,Retreat,1300,4540,7280,16110,2340
3354,true,true,Waves,07 Shortest Bridges,80,300,2240,Retreat,4400,4520,7220,15450,2240
3358,true,true,Waves,07 Shortest Bridges,80,300,2070,Victory,4500,3850,6880,14430,2070
3363,true,true,Waves,07 Shortest Bridges,90,100,1653,Victory,4600,2170,5300,7970,1653
3357,true,true,Waves,07 Shortest Bridges,80,300,2460,Retreat,1500,4510,6750,17000,2460
3364,true,true,Waves,07 Shortest Bridges,90,100,2040,Victory,4700,2440,5270,9800,2040
3359,true,true,Waves,07 Shortest Bridges,80,300,2500,Retreat,1500,4540,6860,17410,2500
3366,true,true,Waves,07 Shortest Bridges,90,100,1676,Victory,4500,1870,5130,7900,1676
3372,true,true,Waves,07 Shortest Bridges,90,133,606,Victory,4500,770,4130,3530,606
3360,true,true,Waves,07 Shortest Bridges,80,300,2420,Retreat,3800,4510,6960,16890,2420
3367,true,true,Waves,07 Shortest Bridges,90,100,1855,Victory,4500,2200,5500,8780,1855
3371,true,true,Waves,07 Shortest Bridges,90,133,1044,Victory,4500,1460,5210,5780,1044
3374,true,true,Waves,07 Shortest Bridges,90,133,817,Victory,4500,1100,4500,4690,817
3377,true,true,Waves,07 Shortest Bridges,90,133,620,Victory,4500,790,4010,3460,620
3380,true,true,Waves,07 Shortest Bridges,90,133,593,Victory,4700,790,4010,3450,593
3378,true,true,Waves,07 Shortest Bridges,90,133,836,Victory,4700,960,4640,4600,836
3375,true,true,Waves,07 Shortest Bridges,90,133,1473,Victory,4600,1970,5410,8150,1473
3362,true,true,Waves,07 Shortest Bridges,90,100,3760,Retreat,3300,4520,7210,17380,3760
3361,true,true,Waves,07 Shortest Bridges,90,100,3940,Retreat,2100,4560,6990,18330,3940
3376,true,true,Waves,07 Shortest Bridges,90,133,1727,Victory,4500,2360,5420,9280,1727
3385,true,true,Waves,07 Shortest Bridges,90,166,429,Victory,4600,580,3450,2910,429
3368,true,true,Waves,07 Shortest Bridges,90,100,3180,Victory,4500,3860,6730,14940,3180
3369,true,true,Waves,07 Shortest Bridges,90,100,3760,Retreat,3900,4530,7250,17510,3760
3384,true,true,Waves,07 Shortest Bridges,90,166,736,Victory,4600,1070,4360,4360,736
3387,true,true,Waves,07 Shortest Bridges,90,166,451,Victory,4500,670,3490,2920,451
3365,true,true,Waves,07 Shortest Bridges,90,100,3700,Retreat,3900,4510,7440,17440,3700
3382,true,true,Waves,07 Shortest Bridges,90,166,1175,Victory,4500,1670,4840,7090,1175
3388,true,true,Waves,07 Shortest Bridges,90,166,910,Victory,4700,1260,5070,5530,910
3390,true,true,Waves,07 Shortest Bridges,90,166,665,Victory,4700,1010,4720,4240,665
3373,true,true,Waves,07 Shortest Bridges,90,133,3260,Retreat,2300,4530,7100,17420,3260
3379,true,true,Waves,07 Shortest Bridges,90,133,2592,Victory,4700,3480,6110,13910,2592
3370,true,true,Waves,07 Shortest Bridges,90,100,3960,Retreat,1000,4560,7000,18410,3960
3391,true,true,Waves,07 Shortest Bridges,90,200,1320,Victory,4500,2160,5070,8300,1320
3386,true,true,Waves,07 Shortest Bridges,90,166,1712,Victory,4500,2700,5650,10070,1712
3383,true,true,Waves,07 Shortest Bridges,90,166,2740,Retreat,3200,4550,6990,15840,2740
3399,true,true,Waves,07 Shortest Bridges,90,200,461,Victory,4500,670,3740,3260,461
3392,true,true,Waves,07 Shortest Bridges,90,200,1599,Victory,4500,2640,5800,9910,1599
3401,true,true,Waves,07 Shortest Bridges,90,233,166,Victory,4500,100,1790,1430,166
3397,true,true,Waves,07 Shortest Bridges,90,200,1028,Victory,4500,1650,5390,6520,1028
3403,true,true,Waves,07 Shortest Bridges,90,233,163,Victory,4700,120,1730,1430,163
3396,true,true,Waves,07 Shortest Bridges,90,200,1313,Victory,4500,2140,5150,8270,1313
3381,true,true,Waves,07 Shortest Bridges,90,166,2980,Retreat,4400,4530,7450,17370,2980
3393,true,true,Waves,07 Shortest Bridges,90,200,1891,Victory,4600,2820,6090,11670,1891
3407,true,true,Waves,07 Shortest Bridges,90,233,245,Victory,4700,360,2400,2020,245
3405,true,true,Waves,07 Shortest Bridges,90,233,492,Victory,4500,710,4000,3480,492
3389,true,true,Waves,07 Shortest Bridges,90,166,2960,Retreat,4200,4520,7090,17260,2960
3408,true,true,Waves,07 Shortest Bridges,90,233,479,Victory,4700,770,4020,3400,479
3402,true,true,Waves,07 Shortest Bridges,90,233,1118,Victory,4500,1750,4960,7320,1118
3410,true,true,Waves,07 Shortest Bridges,90,233,807,Victory,4700,1370,4810,5410,807
3395,true,true,Waves,07 Shortest Bridges,90,200,2273,Victory,4500,3920,7020,13870,2273
3394,true,true,Waves,07 Shortest Bridges,90,200,2540,Retreat,2000,4550,6940,15520,2540
3398,true,true,Waves,07 Shortest Bridges,90,200,2133,Victory,4500,3250,6230,13130,2133
3415,true,true,Waves,07 Shortest Bridges,90,266,577,Victory,4500,940,4270,4260,577
3411,true,true,Waves,07 Shortest Bridges,90,266,1563,Victory,4700,2750,6070,10440,1563
3416,true,true,Waves,07 Shortest Bridges,90,266,878,Victory,4600,1440,4710,6100,878
3404,true,true,Waves,07 Shortest Bridges,90,233,2540,Retreat,1700,4580,6940,16090,2540
3400,true,true,Waves,07 Shortest Bridges,90,200,2740,Retreat,4300,4570,7280,16750,2740
3412,true,true,Waves,07 Shortest Bridges,90,266,2600,Retreat,3700,4520,7420,17040,2600
3406,true,true,Waves,07 Shortest Bridges,90,233,2418,Victory,4800,4030,6860,15490,2418
3413,true,true,Waves,07 Shortest Bridges,90,266,2074,Victory,4500,3830,6400,13790,2074
3409,true,true,Waves,07 Shortest Bridges,90,233,2420,Retreat,2400,4510,6790,15480,2420
3422,true,true,Waves,07 Shortest Bridges,90,300,937,Victory,4500,1570,5270,6560,937
3414,true,true,Waves,07 Shortest Bridges,90,266,2620,Retreat,4000,4550,7490,17260,2620
3428,true,true,Waves,07 Shortest Bridges,90,300,918,Victory,4500,1590,4950,6390,918
3430,true,true,Waves,07 Shortest Bridges,90,300,187,Victory,4500,180,2010,1650,187
3417,true,true,Waves,07 Shortest Bridges,90,266,2420,Retreat,3100,4530,6990,16170,2420
3418,true,true,Waves,07 Shortest Bridges,90,266,2380,Retreat,300,4540,6910,15930,2380
3419,true,true,Waves,07 Shortest Bridges,90,266,2460,Retreat,1200,4520,6850,16100,2460
3434,true,true,Waves,08 Shortest Bridges,30,100,167,Victory,4600,120,1500,1230,167
3421,true,true,Waves,07 Shortest Bridges,90,300,2111,Victory,4600,3970,6420,14470,2111
3420,true,true,Waves,07 Shortest Bridges,90,266,2300,Retreat,2000,4540,7360,15250,2300
3437,true,true,Waves,08 Shortest Bridges,30,100,171,Victory,4500,210,1500,1250,171
3431,true,true,Waves,08 Shortest Bridges,30,100,669,Victory,4600,1470,4900,4620,669
3424,true,true,Waves,07 Shortest Bridges,90,300,2260,Retreat,3400,4520,7120,15520,2260
3423,true,true,Waves,07 Shortest Bridges,90,300,2460,Retreat,3600,4550,7240,16600,2460
3425,true,true,Waves,07 Shortest Bridges,90,300,2280,Retreat,2100,4510,6970,15530,2280
3427,true,true,Waves,07 Shortest Bridges,90,300,2440,Retreat,2000,4540,7060,16470,2440
3426,true,true,Waves,07 Shortest Bridges,90,300,2460,Retreat,3000,4550,7300,16560,2460
3429,true,true,Waves,07 Shortest Bridges,90,300,1699,Victory,4500,3110,5730,11520,1699
3440,true,true,Waves,08 Shortest Bridges,30,100,1491,Victory,4500,3820,6750,10200,1491
3433,true,true,Waves,08 Shortest Bridges,30,100,1780,Retreat,2700,4540,6860,12250,1780
3432,true,true,Waves,08 Shortest Bridges,30,100,1900,Retreat,4100,4530,7030,13030,1900
3439,true,true,Waves,08 Shortest Bridges,30,100,1840,Retreat,300,4570,6790,12500,1840
3435,true,true,Waves,08 Shortest Bridges,30,100,1900,Retreat,1500,4510,7370,12970,1900
3436,true,true,Waves,08 Shortest Bridges,30,100,1880,Retreat,1300,4530,6590,12840,1880
3438,true,true,Waves,08 Shortest Bridges,30,100,1920,Retreat,2300,4560,7090,13220,1920
3450,true,true,Waves,08 Shortest Bridges,30,133,467,Victory,4600,1020,4010,3480,467
3444,true,true,Waves,08 Shortest Bridges,30,133,1244,Victory,4700,2920,5730,9100,1244
3441,true,true,Waves,08 Shortest Bridges,30,133,1820,Retreat,3000,4520,7290,13010,1820
3443,true,true,Waves,08 Shortest Bridges,30,133,1456,Victory,4600,3440,6100,10530,1456
3452,true,true,Waves,08 Shortest Bridges,30,166,865,Victory,4600,1830,5080,6500,865
3446,true,true,Waves,08 Shortest Bridges,30,133,1800,Retreat,3100,4520,6840,12910,1800
3445,true,true,Waves,08 Shortest Bridges,30,133,1740,Retreat,300,4520,6930,12580,1740
3442,true,true,Waves,08 Shortest Bridges,30,133,1800,Retreat,3100,4510,7010,12830,1800
3456,true,true,Waves,08 Shortest Bridges,30,166,467,Victory,4500,1010,4120,3550,467
3447,true,true,Waves,08 Shortest Bridges,30,133,1517,Victory,4500,3550,6340,10940,1517
3449,true,true,Waves,08 Shortest Bridges,30,133,1780,Retreat,0,4560,6700,12820,1780
3448,true,true,Waves,08 Shortest Bridges,30,133,1920,Retreat,3200,4520,6940,13860,1920
3451,true,true,Waves,08 Shortest Bridges,30,166,1659,Victory,4600,4020,6740,12360,1659
3453,true,true,Waves,08 Shortest Bridges,30,166,1880,Retreat,0,4510,6750,13940,1880
3454,true,true,Waves,08 Shortest Bridges,30,166,1820,Retreat,3200,4520,7000,13460,1820
3459,true,true,Waves,08 Shortest Bridges,30,166,1347,Victory,4700,3090,6100,10080,1347
3461,true,true,Waves,08 Shortest Bridges,30,200,1431,Victory,4500,3340,6440,10840,1431
3458,true,true,Waves,08 Shortest Bridges,30,166,1915,Victory,4500,4220,6680,14340,1915
3455,true,true,Waves,08 Shortest Bridges,30,166,1940,Retreat,1500,4550,7260,14480,1940
3467,true,true,Waves,08 Shortest Bridges,30,200,728,Victory,4600,1530,4790,5530,728
3457,true,true,Waves,08 Shortest Bridges,30,166,1860,Retreat,3000,4520,6920,13760,1860
3460,true,true,Waves,08 Shortest Bridges,30,166,1900,Retreat,2500,4510,7060,14190,1900
3462,true,true,Waves,08 Shortest Bridges,30,200,1860,Retreat,2700,4520,7030,14200,1860
3463,true,true,Waves,08 Shortest Bridges,30,200,1920,Retreat,3900,4510,7090,14530,1920
3465,true,true,Waves,08 Shortest Bridges,30,200,1748,Victory,4700,4170,6810,13330,1748
3468,true,true,Waves,08 Shortest Bridges,30,200,1293,Victory,4500,3300,5800,9950,1293
3477,true,true,Waves,08 Shortest Bridges,30,233,171,Victory,4500,180,1780,1460,171
3464,true,true,Waves,08 Shortest Bridges,30,200,1780,Retreat,2000,4520,7460,13600,1780
3476,true,true,Waves,08 Shortest Bridges,30,233,520,Victory,4500,1140,4370,4000,520
3469,true,true,Waves,08 Shortest Bridges,30,200,1296,Victory,4500,2950,6100,9900,1296
3474,true,true,Waves,08 Shortest Bridges,30,233,782,Victory,4700,1730,5140,6030,782
3466,true,true,Waves,08 Shortest Bridges,30,200,1760,Retreat,3400,4530,7490,13500,1760
3470,true,true,Waves,08 Shortest Bridges,30,200,1840,Retreat,1300,4570,6800,13800,1840
3475,true,true,Waves,08 Shortest Bridges,30,233,899,Victory,4500,1950,5070,7020,899
3483,true,true,Waves,08 Shortest Bridges,30,266,186,Victory,4500,270,1970,1630,186
3478,true,true,Waves,08 Shortest Bridges,30,233,521,Victory,4500,1200,4350,4060,521
3484,true,true,Waves,08 Shortest Bridges,30,266,283,Victory,4700,430,2720,2300,283
3482,true,true,Waves,08 Shortest Bridges,30,266,457,Victory,4700,790,4190,3700,457
3471,true,true,Waves,08 Shortest Bridges,30,233,1755,Victory,4500,4060,6600,13640,1755
3473,true,true,Waves,08 Shortest Bridges,30,233,1800,Retreat,600,4570,6950,13990,1800
3487,true,true,Waves,08 Shortest Bridges,30,266,726,Victory,4500,1360,4820,5780,726
3472,true,true,Waves,08 Shortest Bridges,30,233,1900,Retreat,2200,4540,7070,14670,1900
3481,true,true,Waves,08 Shortest Bridges,30,266,1760,Retreat,3600,4520,7240,13770,1760
3492,true,true,Waves,08 Shortest Bridges,30,300,757,Victory,4500,1680,4820,6020,757
3485,true,true,Waves,08 Shortest Bridges,30,266,1900,Retreat,4400,4510,6790,14910,1900
3480,true,true,Waves,08 Shortest Bridges,30,233,1720,Retreat,2700,4560,7130,13260,1720
3479,true,true,Waves,08 Shortest Bridges,30,233,1860,Retreat,2800,4570,7320,14320,1860
3486,true,true,Waves,08 Shortest Bridges,30,266,1780,Retreat,3700,4510,7250,13860,1780
3489,true,true,Waves,08 Shortest Bridges,30,266,1820,Retreat,2300,4520,6950,14150,1820
