"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"IrpinModel.nlogo"
"Vary Site-Selection Artillery Active Waves"
"04/13/2025 01:33:44:038 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","459","0","624"
"[run number]","turn-on-artillery?","turn-on-stop-conditions?","spacing-mode","site-selection-mode","wave-pause","wave-duration","[step]","battle-outcome","total-infantry-crossed","total-infantry-casualties / 10","total-infantry-used","total-pontoons-used","ticks"
"2399","true","true","Waves","05 Shortest Bridges","90","133","3699","Victory","4700","4470","6770","19730","3699"
"2401","true","true","Waves","05 Shortest Bridges","90","166","3280","Retreat","1700","4540","6280","18640","3280"
"2400","true","true","Waves","05 Shortest Bridges","90","133","3700","Retreat","3400","4520","6700","19610","3700"
"2404","true","true","Waves","05 Shortest Bridges","90","166","3203","Victory","4500","4400","6790","18500","3203"
"2403","true","true","Waves","05 Shortest Bridges","90","166","3480","Retreat","1700","4530","6630","20080","3480"
"2406","true","true","Waves","05 Shortest Bridges","90","166","3260","Retreat","200","4520","6360","18720","3260"
"2405","true","true","Waves","05 Shortest Bridges","90","166","3240","Retreat","400","4520","6590","18790","3240"
"2407","true","true","Waves","05 Shortest Bridges","90","166","3260","Retreat","1300","4540","6410","18730","3260"
"2408","true","true","Waves","05 Shortest Bridges","90","166","3180","Retreat","2800","4520","6620","18160","3180"
"2412","true","true","Waves","05 Shortest Bridges","90","200","1878","Victory","4500","2740","5350","11560","1878"
"2411","true","true","Waves","05 Shortest Bridges","90","200","3052","Victory","4500","4420","6550","18620","3052"
"2420","true","true","Waves","05 Shortest Bridges","90","200","747","Victory","4500","950","4130","4980","747"
"2418","true","true","Waves","05 Shortest Bridges","90","200","1299","Victory","4700","1890","4820","8200","1299"
"2410","true","true","Waves","05 Shortest Bridges","90","166","3240","Retreat","2700","4530","6410","18730","3240"
"2413","true","true","Waves","05 Shortest Bridges","90","200","2185","Victory","4600","3410","5960","13450","2185"
"2409","true","true","Waves","05 Shortest Bridges","90","166","3220","Retreat","1000","4520","6590","18460","3220"
"2416","true","true","Waves","05 Shortest Bridges","90","200","1876","Victory","4600","2780","5310","11620","1876"
"2414","true","true","Waves","05 Shortest Bridges","90","200","2840","Retreat","4300","4560","6350","17420","2840"
"2415","true","true","Waves","05 Shortest Bridges","90","200","2820","Retreat","1400","4530","6640","17270","2820"
"2417","true","true","Waves","05 Shortest Bridges","90","200","2980","Retreat","3200","4520","6740","18050","2980"
"2419","true","true","Waves","05 Shortest Bridges","90","200","3020","Retreat","900","4550","6470","18410","3020"
"2421","true","true","Waves","05 Shortest Bridges","90","233","2840","Retreat","4400","4540","6600","18200","2840"
"2422","true","true","Waves","05 Shortest Bridges","90","233","3060","Victory","4600","4500","6680","19540","3060"
"2423","true","true","Waves","05 Shortest Bridges","90","233","2820","Retreat","800","4510","6340","18090","2820"
"2432","true","true","Waves","05 Shortest Bridges","90","266","875","Victory","4500","1310","4240","6010","875"
"2424","true","true","Waves","05 Shortest Bridges","90","233","2760","Retreat","800","4520","6550","17720","2760"
"2426","true","true","Waves","05 Shortest Bridges","90","233","2724","Victory","4700","4370","6400","17480","2724"
"2427","true","true","Waves","05 Shortest Bridges","90","233","2779","Victory","4500","4300","6280","17880","2779"
"2425","true","true","Waves","05 Shortest Bridges","90","233","2980","Retreat","400","4520","6590","18860","2980"
"2428","true","true","Waves","05 Shortest Bridges","90","233","2840","Retreat","1600","4510","6530","18060","2840"
"2429","true","true","Waves","05 Shortest Bridges","90","233","2740","Retreat","0","4540","6400","17490","2740"
"2430","true","true","Waves","05 Shortest Bridges","90","233","2840","Retreat","700","4530","6520","18220","2840"
"2434","true","true","Waves","05 Shortest Bridges","90","266","2660","Retreat","900","4510","6540","17580","2660"
"2431","true","true","Waves","05 Shortest Bridges","90","266","2638","Victory","4600","4360","6760","17420","2638"
"2433","true","true","Waves","05 Shortest Bridges","90","266","2600","Retreat","3900","4540","6630","17030","2600"
"2435","true","true","Waves","05 Shortest Bridges","90","266","2620","Retreat","700","4560","6300","17160","2620"
"2444","true","true","Waves","05 Shortest Bridges","90","300","1319","Victory","4700","1990","4940","9130","1319"
"2448","true","true","Waves","05 Shortest Bridges","90","300","167","Victory","4500","120","1770","1480","167"
"2436","true","true","Waves","05 Shortest Bridges","90","266","2680","Retreat","600","4510","6420","17700","2680"
"2437","true","true","Waves","05 Shortest Bridges","90","266","2760","Retreat","200","4520","6500","18330","2760"
"2440","true","true","Waves","05 Shortest Bridges","90","266","2440","Retreat","1200","4520","6440","16070","2440"
"2438","true","true","Waves","05 Shortest Bridges","90","266","2760","Retreat","0","4560","6460","18320","2760"
"2439","true","true","Waves","05 Shortest Bridges","90","266","2660","Retreat","1800","4550","6830","17620","2660"
"2442","true","true","Waves","05 Shortest Bridges","90","300","2640","Retreat","0","4530","6660","18080","2640"
"2441","true","true","Waves","05 Shortest Bridges","90","300","2660","Retreat","700","4520","6510","18110","2660"
"2445","true","true","Waves","05 Shortest Bridges","90","300","2098","Victory","4600","3440","5910","14280","2098"
"2443","true","true","Waves","05 Shortest Bridges","90","300","2640","Retreat","3900","4570","6730","18280","2640"
"2446","true","true","Waves","05 Shortest Bridges","90","300","2500","Retreat","4300","4540","6700","17000","2500"
"2449","true","true","Waves","05 Shortest Bridges","90","300","2600","Retreat","700","4530","6580","17770","2600"
"2447","true","true","Waves","05 Shortest Bridges","90","300","2520","Retreat","3600","4530","6650","17100","2520"
"2451","true","true","Waves","06 Shortest Bridges","30","100","1840","Retreat","0","4530","6530","12470","1840"
"2452","true","true","Waves","06 Shortest Bridges","30","100","1960","Retreat","2400","4560","6560","13260","1960"
"2453","true","true","Waves","06 Shortest Bridges","30","100","1900","Retreat","0","4560","6800","12920","1900"
"2450","true","true","Waves","05 Shortest Bridges","90","300","2580","Retreat","0","4530","6340","17640","2580"
"2455","true","true","Waves","06 Shortest Bridges","30","100","1920","Retreat","1100","4510","6580","13170","1920"
"2454","true","true","Waves","06 Shortest Bridges","30","100","1860","Retreat","0","4530","6580","12700","1860"
"2457","true","true","Waves","06 Shortest Bridges","30","100","1880","Retreat","900","4560","6720","12790","1880"
"2456","true","true","Waves","06 Shortest Bridges","30","100","1860","Retreat","0","4530","6360","12710","1860"
"2458","true","true","Waves","06 Shortest Bridges","30","100","1880","Retreat","0","4520","6800","12800","1880"
"2460","true","true","Waves","06 Shortest Bridges","30","100","1880","Retreat","400","4560","6580","12890","1880"
"2459","true","true","Waves","06 Shortest Bridges","30","100","1980","Retreat","0","4520","6800","13480","1980"
"2461","true","true","Waves","06 Shortest Bridges","30","133","1780","Retreat","700","4540","6520","12750","1780"
"2462","true","true","Waves","06 Shortest Bridges","30","133","1700","Retreat","3100","4520","6600","12200","1700"
"2465","true","true","Waves","06 Shortest Bridges","30","133","1800","Retreat","800","4530","6350","12930","1800"
"2464","true","true","Waves","06 Shortest Bridges","30","133","1920","Retreat","2100","4520","6820","13940","1920"
"2463","true","true","Waves","06 Shortest Bridges","30","133","1860","Retreat","100","4530","6620","13340","1860"
"2466","true","true","Waves","06 Shortest Bridges","30","133","1880","Retreat","1100","4510","6610","13500","1880"
"2477","true","true","Waves","06 Shortest Bridges","30","166","497","Victory","4500","1110","4040","3900","497"
"2471","true","true","Waves","06 Shortest Bridges","30","166","1960","Retreat","0","4510","6720","14450","1960"
"2468","true","true","Waves","06 Shortest Bridges","30","133","1840","Retreat","100","4530","6670","13110","1840"
"2467","true","true","Waves","06 Shortest Bridges","30","133","1780","Retreat","0","4510","6570","12770","1780"
"2470","true","true","Waves","06 Shortest Bridges","30","133","1880","Retreat","3500","4520","6710","13600","1880"
"2469","true","true","Waves","06 Shortest Bridges","30","133","1940","Retreat","0","4510","6970","13940","1940"
"2472","true","true","Waves","06 Shortest Bridges","30","166","1880","Retreat","400","4520","6740","14050","1880"
"2479","true","true","Waves","06 Shortest Bridges","30","166","580","Victory","4500","1290","4280","4360","580"
"2485","true","true","Waves","06 Shortest Bridges","30","200","324","Victory","4500","520","3100","2610","324"
"2473","true","true","Waves","06 Shortest Bridges","30","166","1900","Retreat","400","4540","6630","14230","1900"
"2474","true","true","Waves","06 Shortest Bridges","30","166","1900","Retreat","2800","4550","6870","14170","1900"
"2476","true","true","Waves","06 Shortest Bridges","30","166","1820","Retreat","300","4540","6650","13560","1820"
"2475","true","true","Waves","06 Shortest Bridges","30","166","1980","Retreat","100","4510","6730","14600","1980"
"2480","true","true","Waves","06 Shortest Bridges","30","166","1920","Retreat","0","4530","7030","14330","1920"
"2478","true","true","Waves","06 Shortest Bridges","30","166","1980","Retreat","1300","4520","6820","14710","1980"
"2481","true","true","Waves","06 Shortest Bridges","30","200","1880","Retreat","900","4530","6490","14160","1880"
"2483","true","true","Waves","06 Shortest Bridges","30","200","1820","Retreat","1800","4510","6660","13850","1820"
"2493","true","true","Waves","06 Shortest Bridges","30","233","695","Victory","4500","1490","4430","5510","695"
"2487","true","true","Waves","06 Shortest Bridges","30","200","1840","Retreat","0","4530","6660","13830","1840"
"2482","true","true","Waves","06 Shortest Bridges","30","200","1960","Retreat","2400","4550","6590","14990","1960"
"2486","true","true","Waves","06 Shortest Bridges","30","200","1900","Retreat","1200","4550","6780","14420","1900"
"2484","true","true","Waves","06 Shortest Bridges","30","200","2000","Retreat","1400","4520","6920","15260","2000"
"2488","true","true","Waves","06 Shortest Bridges","30","200","1840","Retreat","300","4540","6490","13910","1840"
"2489","true","true","Waves","06 Shortest Bridges","30","200","1820","Retreat","2200","4520","6980","13950","1820"
"2492","true","true","Waves","06 Shortest Bridges","30","233","1900","Retreat","1000","4550","6680","14800","1900"
"2490","true","true","Waves","06 Shortest Bridges","30","200","1860","Retreat","200","4540","6510","14040","1860"
"2491","true","true","Waves","06 Shortest Bridges","30","233","1880","Retreat","0","4560","6630","14450","1880"
"2502","true","true","Waves","06 Shortest Bridges","30","266","754","Victory","4500","1640","4550","6040","754"
"2494","true","true","Waves","06 Shortest Bridges","30","233","1820","Retreat","0","4510","6530","14180","1820"
"2495","true","true","Waves","06 Shortest Bridges","30","233","1840","Retreat","3600","4510","6500","14170","1840"
"2497","true","true","Waves","06 Shortest Bridges","30","233","1760","Retreat","1400","4510","6640","13840","1760"
"2508","true","true","Waves","06 Shortest Bridges","30","266","169","Victory","4500","140","1790","1460","169"
"2496","true","true","Waves","06 Shortest Bridges","30","233","1740","Retreat","0","4530","6650","13600","1740"
"2499","true","true","Waves","06 Shortest Bridges","30","233","1820","Retreat","500","4530","6550","14190","1820"
"2501","true","true","Waves","06 Shortest Bridges","30","266","1900","Retreat","1000","4530","6630","14920","1900"
"2498","true","true","Waves","06 Shortest Bridges","30","233","1860","Retreat","900","4520","6950","14280","1860"
"2503","true","true","Waves","06 Shortest Bridges","30","266","1920","Retreat","0","4520","6490","15020","1920"
"2500","true","true","Waves","06 Shortest Bridges","30","233","1920","Retreat","0","4520","7070","14870","1920"
"2506","true","true","Waves","06 Shortest Bridges","30","266","1043","Victory","4700","2220","4940","8270","1043"
"2517","true","true","Waves","06 Shortest Bridges","30","300","162","Victory","4700","140","1720","1420","162"
"2504","true","true","Waves","06 Shortest Bridges","30","266","1920","Retreat","3500","4520","6580","15020","1920"
"2514","true","true","Waves","06 Shortest Bridges","30","300","885","Victory","4700","1970","4860","7150","885"
"2505","true","true","Waves","06 Shortest Bridges","30","266","2040","Retreat","3700","4520","6900","16080","2040"
"2507","true","true","Waves","06 Shortest Bridges","30","266","1900","Retreat","600","4540","6670","14800","1900"
"2509","true","true","Waves","06 Shortest Bridges","30","266","2100","Retreat","3400","4520","6800","16340","2100"
"2510","true","true","Waves","06 Shortest Bridges","30","266","1940","Retreat","0","4580","6490","15260","1940"
"2515","true","true","Waves","06 Shortest Bridges","30","300","1920","Retreat","0","4580","6790","15300","1920"
"2511","true","true","Waves","06 Shortest Bridges","30","300","1980","Retreat","200","4520","6530","15530","1980"
"2512","true","true","Waves","06 Shortest Bridges","30","300","1900","Retreat","4000","4540","6690","15010","1900"
"2513","true","true","Waves","06 Shortest Bridges","30","300","1940","Retreat","1600","4530","6930","15540","1940"
"2516","true","true","Waves","06 Shortest Bridges","30","300","1740","Retreat","1200","4510","6450","13680","1740"
